idx,name_kr,party,when_elected,cat,total,attend,absence,leave
571,김태원,새누리당,"재선( 18대 , 19대 )",국토교통위원회,819,810,9,0
571,김태원,새누리당,"재선( 18대 , 19대 )",교육문화체육관광위원회,369,351,18,0
571,김태원,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,306,288,18,0
571,김태원,새누리당,"재선( 18대 , 19대 )",미래창조과학방송통신위원회,54,54,0,0
297,김태호,새누리당,"재선( 18대 , 19대 )",본회의,135,117,18,0
297,김태호,새누리당,"재선( 18대 , 19대 )",외교통일위원회,433,271,162,0
297,김태호,새누리당,"재선( 18대 , 19대 )",기획재정위원회,675,450,153,72
360,김태환,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,103,32,0
360,김태환,새누리당,"3선( 17대 , 18대 , 19대 )",정무위원회,558,441,108,9
360,김태환,새누리당,"3선( 17대 , 18대 , 19대 )",안전행정위원회,927,909,18,0
758,김태흠,새누리당,초선( 19대 ),본회의,135,126,9,0
758,김태흠,새누리당,초선( 19대 ),국토교통위원회,900,738,162,0
758,김태흠,새누리당,초선( 19대 ),기획재정위원회,226,189,36,1
758,김태흠,새누리당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,45,27,0
758,김태흠,새누리당,초선( 19대 ),국회운영위원회,270,180,90,0
758,김태흠,새누리당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,99,63,36,0
758,김태흠,새누리당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,45,36,9,0
758,김태흠,새누리당,초선( 19대 ),태안유류피해대책특별위원회,36,36,0,0
758,김태흠,새누리당,초선( 19대 ),윤리특별위원회,54,54,0,0
572,김학용,새누리당,"재선( 18대 , 19대 )",본회의,135,135,0,0
572,김학용,새누리당,"재선( 18대 , 19대 )",법제사법위원회,989,890,90,9
572,김학용,새누리당,"재선( 18대 , 19대 )",국무총리실산하민간인불법사찰및증거인멸사건의진상규명을위한국정조사특별위원회,18,18,0,0
572,김학용,새누리당,"재선( 18대 , 19대 )",교육문화체육관광위원회,631,493,138,0
572,김학용,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,172,172,0,0
572,김학용,새누리당,"재선( 18대 , 19대 )",정치개혁특별위원회,72,72,0,0
298,김한길,더불어민주당,"4선( 15대 , 16대 , 17대 , 19대 )",본회의,135,117,18,0
298,김한길,더불어민주당,"4선( 15대 , 16대 , 17대 , 19대 )",외교통일위원회,613,351,262,0
298,김한길,더불어민주당,"4선( 15대 , 16대 , 17대 , 19대 )",미래창조과학방송통신위원회,414,207,207,0
779,김한표,새누리당,초선( 19대 ),본회의,135,135,0,0
779,김한표,새누리당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,45,36,0,9
779,김한표,새누리당,초선( 19대 ),산업통상자원위원회,1317,1299,0,18
779,김한표,새누리당,초선( 19대 ),예산결산특별위원회,360,315,0,45
779,김한표,새누리당,초선( 19대 ),남북관계발전특별위원회,9,9,0,0
779,김한표,새누리당,초선( 19대 ),국민안전혁신특별위원회,117,108,0,9
779,김한표,새누리당,초선( 19대 ),국회운영위원회,252,234,0,18
779,김한표,새누리당,초선( 19대 ),국무총리실산하민간인불법사찰및증거인멸사건의진상규명을위한국정조사특별위원회,18,18,0,0
840,김현,더불어민주당,초선( 19대 ),본회의,135,135,0,0
840,김현,더불어민주당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,18,18,0,0
840,김현,더불어민주당,초선( 19대 ),외교통일위원회,197,188,0,9
840,김현,더불어민주당,초선( 19대 ),정보위원회,252,225,27,0
